Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Velocity,PositionX,PositionY,HorizontalInput,VerticalInput
2.51296329498291,4.64512634277344,10,6.94753503799438,3.56457924842834,20,-134.449,54.23793,-0.00335557200014591,1
2.0304708480835,3.57401084899902,10,8.50072002410889,4.12794494628906,20,-144.4425,54.56051,-0.160747513175011,1
2.40812206268311,4.82536220550537,10,6.55532503128052,3.62307405471802,20,-154.4394,54.40466,0.0350834988057613,1
2.56314849853516,4.97168064117432,10,6.48474979400635,3.48813104629517,20,-164.4382,54.25478,0,1
2.74720144271851,5.32785558700562,10,6.15013647079468,3.30843305587769,20,-174.4373,54.11707,0,1
2.84961295127869,5.41639757156372,10,6.08416986465454,3.21160888671875,20,-184.4368,54.01516,0,1
2.86752152442932,5.45046949386597,10,6.05036401748657,3.19377255439758,20,-194.4367,54.00162,0,1
2.1044397354126,2.87561535835266,6.77603054046631,10,4.92033815383911,17.86665,-204.0933,53.98198,-0.174946784973145,-1
0.682016789913177,0.964198291301727,4.6385555267334,10,6.3142147064209,13.86665,-211.8011,52.52395,-0.5,-1
0.891270041465759,1.91961014270782,10,10,4.74460697174072,13.78308,-217.22,48.91894,-0.5,1
2.99510312080383,5.64631223678589,10,4.94184398651123,2.77353429794312,17.78307,-221.848,42.5026,0,1
2.88726878166199,4.44935512542725,10,10,2.94162249565125,18.25585,-226.4547,34.6446,-0.5,0.825571715831757
2.51830267906189,3.94940161705017,10,10,3.45441460609436,17.89584,-228.818,25.88434,-0.5,0
2.04801344871521,2.99203491210938,7.59734296798706,10,4.38730096817017,16.89582,-229.023,17.18761,-0.5,0
1.72536563873291,3.15994071960449,10,10,3.99015879631042,14.43062,-226.8406,9.551206,-0.5,-0.903287768363953
2.43295049667358,4.40879535675049,10,7.23139333724976,3.10230088233948,13.38705,-222.8351,4.084592,0,0.54577499628067
1.98082864284515,3.44438529014587,10,10,3.467205286026,15.91275,-217.8415,-1.420654,-0.5,0.439541816711426
2.6839165687561,4.61189270019531,10,10,2.68669486045837,15.79275,-211.116,-5.56673,0,0.049596268683672
1.89566111564636,2.80278205871582,6.9559121131897,10,5.19937515258789,15.23275,-204.2041,-8.934469,-0.5,0.240985795855522
1.10995173454285,1.7847295999527,10,10,5.37526559829712,17.86607,-196.2251,-10.05049,0.113875530660152,1
1.41276955604553,3.75101637840271,10,6.8322114944458,4.34574365615845,20,-186.5302,-10.08104,-0.5,1
3.56540656089783,8.31138801574707,10,4.29006910324097,2.6281476020813,20,-176.6483,-8.575028,0.362433850765228,1
2.51777839660645,4.19119310379028,10,8.23455619812012,3.66602230072021,20,-166.6697,-8.913505,-0.176225408911705,1
4.0748438835144,9.80095958709717,10,3.58319807052612,2.23863410949707,20,-156.7201,-8.272818,0.336430758237839,1
3.90053009986877,7.12106704711914,10,4.21236705780029,2.12401390075684,20,-146.7354,-7.956937,0,1
3.56713771820068,6.51077270507813,10,4.82069253921509,2.43230676651001,20,-136.7386,-8.214953,0,1
2.91652679443359,4.27397584915161,9.60511207580566,10,3.03932690620422,20,-126.7419,-8.356267,-0.352450162172318,0.90979391336441
1.23689448833466,1.80103492736816,5.69189119338989,10,5.35869169235229,19.59999,-117.0083,-6.471254,-0.5,0
0.745058476924896,1.45010566711426,8.08502769470215,10,5.28599166870117,18.67997,-109.0241,-1.323931,-0.5,0.0806370005011559
1.65339398384094,3.20139741897583,10,10,4.15829944610596,20,-103.4892,6.381711,-0.5,1
3.71980929374695,5.92412710189819,10,5.89255094528198,2.39562630653381,20,-100.8908,15.99213,-0.492548376321793,1
3.11069178581238,4.33439207077026,9.7606143951416,10,3.01666498184204,20,-100.4341,25.97646,-0.101967297494411,1
1.61497735977173,2.52375936508179,7.15255355834961,10,4.54262685775757,20,-102.1437,35.76794,-0.5,1
1.37339103221893,2.19256997108459,9.20247173309326,10,4.53977155685425,20,-107.45,44.16835,-0.5,1
2.47549295425415,5.33220529556274,10,5.89674949645996,3.03403902053833,20,-115.5609,49.90948,-0.333138048648834,1
2.78370070457459,3.83916449546814,9.27010154724121,10,3.7716212272644,20,-124.9023,53.45575,-0.174432903528214,1
1.96272778511047,4.00809621810913,10,7.19779920578003,4.029616355896,20,-134.7568,54.73999,-0.496780276298523,1
3.24122428894043,6.49341678619385,10,5.12038230895996,2.83577251434326,20,-144.7087,53.79921,0.5,1
2.56966280937195,4.71555519104004,10,6.89755153656006,3.51060009002686,20,-154.7002,54.18423,-0.110722526907921,1
2.3738796710968,4.3902440071106,10,7.21908044815063,3.70677971839905,20,-164.6989,54.34541,0,1
2.38640594482422,4.58251905441284,10,6.88042211532593,3.66664934158325,20,-174.6983,54.37621,0,1
2.48729491233826,4.77601051330566,10,6.69343900680542,3.56707835197449,20,-184.6982,54.3003,0,1
2.5881609916687,4.96950387954712,10,6.50645160675049,3.46751737594604,20,-194.698,54.22439,0,1
2.51864242553711,4.11714267730713,9.83081436157227,10,3.6914381980896,20,-204.6642,53.66653,-0.5,1
2.47959351539612,3.9472508430481,10,10,3.52286815643311,20,-213.8338,49.83987,-0.5,1
3.45169997215271,6.12105321884155,10,4.08888530731201,2.28642129898071,20,-220.8876,42.82984,-0.089628279209137,1
3.68609023094177,5.69047260284424,10,5.15655946731567,1.87840008735657,20,-225.8743,34.18494,-0.493629723787308,1
3.50879001617432,5.97813892364502,10,4.83610057830811,2.21099042892456,20,-228.1275,24.49499,-0.5,1
3.72047090530396,5.1252498626709,10,10,2.04705929756165,20,-227.0531,14.58131,0,1
1.79230010509491,2.60047054290771,7.26979207992554,10,4.34891939163208,20,-223.9801,5.120937,-0.5,1
1.1773077249527,2.1896767616272,9.75511360168457,10,4.35925102233887,20,-217.5845,-2.48297,-0.5,1
2.17519521713257,3.57790446281433,10,10,3.75478291511536,20,-208.8524,-7.27458,-0.0659757554531097,1
1.46452450752258,2.42129373550415,10,10,4.89239549636841,20,-199.2209,-9.769886,-0.5,1
3.04947781562805,7.13465785980225,10,4.9934868812561,3.0545220375061,20,-189.2794,-8.927007,0.294293761253357,1
3.31765699386597,6.38064336776733,10,5.14579486846924,2.74834084510803,20,-179.2947,-8.487553,0,1
3.33708143234253,6.28202295303345,10,5.20701360702515,2.72180247306824,20,-169.2951,-8.440934,0,1
3.27342295646667,6.16211128234863,10,5.3296537399292,2.78594946861267,20,-159.2952,-8.489333,0,1
3.20978450775146,6.04222679138184,10,5.45225191116333,2.8500657081604,20,-149.2954,-8.537732,0,1
3.14614582061768,5.92231512069702,10,5.49948596954346,2.91421246528625,20,-139.2955,-8.586131,0,1
3.41249918937683,5.21526145935059,10,6.9690465927124,2.65686988830566,20,-129.2979,-8.526448,-0.5,1
3.69279170036316,6.09643888473511,10,4.38166236877441,1.88338458538055,20,-119.7309,-5.834596,-0.260538339614868,1
3.60041856765747,5.47368049621582,10,5.56811809539795,2.03647184371948,20,-111.3836,-0.381505,-0.43640547990799,1
4.14452791213989,7.09446668624878,10,3.25591659545898,1.63962543010712,20,-105.1881,7.388675,-0.319280833005905,1
2.87343072891235,3.79173803329468,7.53428411483765,10,4.28522491455078,20,-100.742,16.34415,-0.168078914284706,1
0.705806732177734,0.982860028743744,3.00782132148743,10,7.53789758682251,20,-98.33083,25.98515,-0.5,1
0.840530872344971,1.61804497241974,9.61688232421875,10,4.88065147399902,20,-101.1375,35.44195,-0.5,1
2.92025232315063,5.60635232925415,10,4.87695074081421,2.71566033363342,20,-107.5961,42.9924,-0.5,1
3.94726586341858,6.69128894805908,10,3.02873635292053,1.53510284423828,20,-115.9099,48.54448,-0.285807281732559,1
4.7164249420166,7.15739965438843,10,2.47528171539307,0.843560814857483,20,-125.2141,52.03192,-0.5,1
5.32963514328003,10,10,1.54514706134796,0.865344882011414,20,-135.1906,52.25961,0.0894545987248421,1
3.70160055160522,6.05880117416382,10,5.33983182907104,2.26533317565918,20,-145.1397,53.10109,-0.0615722686052322,1
2.72634339332581,4.76709842681885,10,7.0451192855835,3.37679505348206,20,-155.0977,53.99989,-0.180935129523277,1
2.40485501289368,4.50582361221313,10,7.04007053375244,3.6647834777832,20,-165.0909,54.3362,0,1
2.64436554908752,5.32863092422485,10,6.11527109146118,3.39801025390625,20,-175.0886,54.23746,0,1
3.13755512237549,6.31685447692871,10,5.27804374694824,2.93475365638733,20,-185.082,53.87583,0,1
3.5105607509613,6.92472457885742,10,4.70362997055054,2.57283425331116,20,-195.0772,53.57263,0,1
4.00892925262451,6.15051078796387,10,4.73010540008545,1.93481385707855,18.57259,-204.8092,52.42591,-0.341931968927383,-1
3.70017981529236,5.6817307472229,10,5.48671102523804,2.18255352973938,14.5726,-212.4836,49.51086,-0.5,-1
4.2065634727478,6.92308855056763,10,2.97455191612244,1.50835251808167,13.78061,-217.7157,45.17247,0,0.829601943492889
3.58911228179932,5.25906419754028,10,10,1.86967265605927,15.61924,-222.8318,39.54292,-0.347326219081879,0.0407982990145683
3.01173853874207,4.70070362091064,10,10,2.76451539993286,14.69924,-226.7775,33.10989,-0.5,0.0730403959751129
2.61843681335449,3.83828735351563,10,10,3.47441744804382,14.53924,-228.6282,26.03162,0,0.249550506472588
1.73082554340363,2.40473127365112,6.55231332778931,10,5.28232908248901,13.97924,-229.6209,18.9209,-0.40983659029007,0
1.48130083084106,2.37192893028259,9.21812725067139,10,4.53677558898926,13.56903,-228.3473,12.28112,-0.5,0.686218798160553
2.52522492408752,5.05271911621094,10,5.43498229980469,3.00388216972351,17.46114,-224.1807,5.76929,-0.238912358880043,1
2.10288596153259,3.4051353931427,9.76852130889893,10,3.44720363616943,20,-217.6725,-1.31686,-0.416570425033569,1
2.5895664691925,4.16697549819946,10,10,3.29237675666809,20,-209.3457,-6.737894,-0.5,1
2.5391526222229,4.38048982620239,10,7.63561820983887,3.59594321250916,20,-199.6375,-8.937249,-0.5,1
3.89057517051697,8.56056308746338,10,3.88699507713318,2.31016159057617,20,-189.6669,-8.270629,0,1
3.37968993186951,5.71423578262329,10,5.85948276519775,2.6535701751709,20,-179.6846,-8.239127,0.384664237499237,1
3.33094382286072,7.16831874847412,10,4.76431512832642,2.78274297714233,20,-169.7195,-8.631659,-0.0613413043320179,1
4.01760387420654,8.15530967712402,10,3.77211666107178,2.11782050132751,20,-159.7372,-8.055481,0.037195198237896,1
4.11738967895508,7.96955728530884,10,3.65936374664307,1.96887743473053,20,-149.7387,-7.898758,0,1
4.17026948928833,7.9759349822998,10,3.50450754165649,1.90203452110291,20,-139.7389,-7.837096,0,1
3.69813561439514,5.46425485610962,10,7.48033666610718,2.30032777786255,20,-129.7441,-8.12215,-0.300829172134399,1
3.16195559501648,4.72450971603394,10,10,2.56706094741821,20,-119.9741,-6.298182,-0.322081714868546,1
3.18065667152405,5.31043720245361,10,5.72901391983032,2.49854326248169,20,-111.5298,-1.061615,-0.5,1
4.16109371185303,7.05787420272827,10,3.34068012237549,1.52538764476776,20,-105.5835,6.925195,0.301000505685806,1
2.95077443122864,4.28766584396362,9.62326908111572,10,3.38628435134888,20,-100.8432,15.69073,-0.5,0.386462718248367
2.37312293052673,3.38452672958374,9.28018569946289,10,4.05788469314575,19.63999,-99.55795,25.44444,-0.269128978252411,0.603760838508606
1.48022937774658,2.41962289810181,8.12836837768555,10,4.56372165679932,20,-101.6371,35.11634,-0.5,0.671618223190308
1.99010872840881,3.44487977027893,10,8.1764965057373,3.58463072776794,20,-107.2525,43.31394,-0.5,0.930658757686615
3.79268479347229,7.15679359436035,10,3.17724204063416,1.89298343658447,20,-115.5449,48.80637,0.1773491948843,0.634419620037079
3.44106507301331,4.8736367225647,10,10,2.54222917556763,19.39999,-124.5436,52.89712,-0.5,0
2.3775749206543,3.9171154499054,10,8.99042987823486,3.8306291103363,18.39996,-133.9073,54.15783,0,0
3.46463537216187,8.56351852416992,10,4.35857582092285,2.74424719810486,17.87995,-142.8785,53.90534,0.238009810447693,0.680101215839386
4.07081508636475,8.2886266708374,10,3.67994809150696,2.07199263572693,20,-152.4585,53.21252,0,1
4.12686920166016,7.91921997070313,10,3.65418171882629,1.94931387901306,20,-162.4571,53.06878,0.141411289572716,1
3.98316693305969,7.47442150115967,10,3.96856641769409,2.06709599494934,20,-172.4569,53.13492,0,1
3.8930459022522,7.30514478683472,10,4.14338445663452,2.15829300880432,20,-182.4568,53.20358,0,1
3.80293345451355,7.135910987854,10,4.31819915771484,2.24946975708008,20,-192.4566,53.27225,0,1
3.85035872459412,5.95083570480347,10,5.59163808822632,2.04797840118408,20,-202.4442,53.04067,-0.5,1
3.86482405662537,6.01115036010742,10,4.70522022247314,2.01984643936157,20,-211.816,49.7403,-0.5,1
4.42427110671997,7.41780281066895,10,2.38406324386597,1.17959725856781,20,-219.3486,43.23546,-0.168988347053528,1
4.78346920013428,7.34318876266479,10,1.26697647571564,0.683976590633392,20,-224.7007,34.82561,-0.5,1
4.27692461013794,6.52944803237915,10,3.3267924785614,1.12871062755585,20,-227.2637,25.19157,-0.14786459505558,1
2.58001685142517,3.73115038871765,7.5345778465271,10,3.64612603187561,20,-228.0062,15.24378,-0.5,1
1.01439881324768,1.37467634677887,5.01215839385986,10,5.6835789680481,20,-225.2988,5.683775,-0.5,1
0.368587523698807,0.710124552249908,7.6548957824707,10,5.01587390899658,20,-219.0726,-2.037782,-0.5,1
2.72928309440613,5.04621267318726,10,5.91326332092285,3.03501296043396,20,-210.2231,-6.555799,-0.442168325185776,1
2.66778063774109,4.25860071182251,10,8.65800094604492,3.55011248588562,20,-200.4713,-8.72945,-0.5,1
3.94210243225098,8.8861837387085,10,3.79315757751465,2.28878617286682,20,-190.5037,-8.270341,0,1
4.21690464019775,8.14779376983643,10,3.48031210899353,1.87018513679504,20,-180.5174,-7.822238,0.0316040962934494,1
4.06037950515747,7.40862321853638,10,3.8828022480011,1.95675575733185,20,-170.5186,-7.832962,0,1
3.72489428520203,6.79489231109619,10,4.5749454498291,2.30748867988586,20,-160.5218,-8.092631,0,1
3.38940691947937,6.18119239807129,10,5.26704168319702,2.65820360183716,20,-150.525,-8.352293,0,1
3.73944759368896,7.51506185531616,10,4.25785493850708,2.36901783943176,19.69278,-140.5507,-8.242799,0,-0.424968063831329
3.90946483612061,6.40648937225342,10,3.96168422698975,2.13594031333923,18.34898,-131.1407,-8.059089,0,-0.116774402558804
2.86864161491394,4.1021032333374,8.99887561798096,10,3.11176085472107,15.61429,-122.6164,-7.568654,-0.5,-0.551301300525665
2.64564394950867,4.22281885147095,10,7.62788724899292,3.12095475196838,15.09163,-115.6497,-4.655847,-0.5,0.688785910606384
2.90421652793884,4.80532360076904,10,7.47531938552856,2.77290010452271,18.9915,-109.208,0.9234166,0,1
2.25874137878418,3.91966223716736,10,10,3.63410115242004,20,-102.9537,8.604056,-0.5,1
2.57130455970764,4.06448554992676,10,10,3.80800580978394,20,-99.92902,18.06846,-0.5,0.627813994884491
3.39071607589722,6.09119081497192,10,4.87519836425781,2.48676133155823,19.92,-100.7438,27.95103,-0.31088462471962,0.771644949913025
3.33072805404663,5.05768251419067,10,6.21585321426392,2.30723762512207,20,-104.2643,37.26882,-0.371738523244858,1
3.73189187049866,6.5679669380188,10,3.38141965866089,1.79410874843597,20,-110.7301,44.81578,-0.350476920604706,1
3.68760561943054,5.42272901535034,10,6.00739765167236,1.83465850353241,20,-118.8911,50.56577,-0.5,1
3.44157218933105,5.66467714309692,10,5.88693571090698,2.53701138496399,20,-128.4456,53.29218,-0.5,1
3.19397759437561,5.77305746078491,10,5.72901725769043,2.86186075210571,20,-138.4361,53.67665,-0.360178798437119,1
4.64781379699707,9.98667621612549,10,2.75585722923279,1.62307453155518,20,-148.4005,52.89419,0.0762917995452881,1
4.95323133468628,9.60885906219482,10,2.14162683486938,1.15791523456573,20,-158.3899,52.47382,0.308932781219482,1
4.19747400283813,7.50414276123047,10,3.64231038093567,1.78520846366882,20,-168.3814,52.87418,-0.19278509914875,1
4.26818513870239,8.05098724365234,10,3.40986061096191,1.78634548187256,20,-178.381,52.92825,0,1
4.22410106658936,7.96785402297974,10,3.49440455436707,1.83062613010406,20,-188.3809,52.96172,0,1
3.82136130332947,6.30776166915894,10,4.59226608276367,2.20341563224792,20,-198.3777,53.2025,-0.0202560015022755,1
2.0539391040802,2.52777552604675,5.0918231010437,10,6.38842391967773,19.71995,-208.351,52.87811,-0.449855089187622,-0.426495283842087
0.327790170907974,0.548495173454285,6.95102739334106,10,5.69267797470093,16.11321,-216.6553,49.84332,-0.5,-1
1.77273178100586,4.17603397369385,10,6.53629541397095,3.77175998687744,13.18613,-221.2855,44.4655,-0.00493727624416351,0.0679434016346931
2.4899890422821,4.4574122428894,10,8.85975933074951,3.16431617736816,15.56721,-224.8146,38.449,0,1
2.88281536102295,4.69302701950073,10,8.93282508850098,2.85459232330322,19.40134,-228.0524,30.28656,-0.5,0.908526360988617
2.80326795578003,4.48925161361694,10,10,2.98152565956116,19.40134,-228.8656,20.6398,-0.0245275683701038,0.309127300977707
1.47461628913879,2.15187382698059,6.88526487350464,10,4.89569616317749,19.40134,-227.6557,11.06067,-0.5,0.0463607683777809
1.05937111377716,1.98133885860443,8.63124656677246,10,4.50158357620239,18.40132,-223.1175,2.82858,-0.5,0
1.65239500999451,2.64867305755615,10,10,3.94408202171326,17.76131,-216.3557,-3.063043,-0.0181499999016523,0.495860368013382
2.18661594390869,3.83434438705444,10,10,3.64603066444397,20,-208.1151,-7.545943,-0.5,1
2.66303944587708,4.75888967514038,10,6.94934797286987,3.42944550514221,20,-198.2455,-8.889821,0,1
2.61688327789307,4.93660116195679,10,6.57415151596069,3.44636917114258,20,-188.2469,-8.991827,0,1
2.66897559165955,5.08860349655151,10,6.39949989318848,3.38985919952393,20,-178.247,-8.964971,0,1
2.71551966667175,5.17728471755981,10,6.31214714050293,3.34360432624817,20,-168.2472,-8.929828,0,1
2.76206374168396,5.26593828201294,10,6.22478103637695,3.29735922813416,20,-158.2473,-8.894685,0,1
2.80860757827759,5.35461950302124,10,6.13741493225098,3.2511043548584,20,-148.2475,-8.859542,0,1
2.85515189170837,5.44328689575195,10,5.97614002227783,3.16568779945374,20,-138.2477,-8.824399,0,0.331266015768051
3.74319171905518,6.35112571716309,10,4.28970813751221,2.20230293273926,19.19998,-128.43,-8.324665,-0.5,0
3.17279529571533,4.48132085800171,9.76401424407959,10,2.63004016876221,18.19996,-119.4108,-5.830582,-0.159407094120979,0
2.16356658935547,3.72533011436462,10,10,3.57148218154907,18.15996,-111.3544,-1.721859,-0.5,0
3.06715393066406,5.35105276107788,10,5.80346298217773,2.7661395072937,18.94753,-105.4977,5.132575,-0.358153790235519,1
2.30816698074341,3.60159969329834,8.19602394104004,10,3.97474217414856,20,-100.8859,13.93407,-0.5,0.926408231258392
1.56379914283752,2.85916066169739,7.88237810134888,10,4.6441502571106,19.59999,-98.96345,23.64602,-0.5,0
1.73220789432526,2.80359578132629,9.88700008392334,10,4.29836320877075,19.83991,-100.8833,33.19595,-0.5,0.743470847606659
2.42616581916809,4.47534608840942,10,7.25587368011475,3.14510202407837,20,-106.3191,41.49707,-0.266072154045105,1
2.14488387107849,3.32637143135071,9.88466358184814,10,3.6496524810791,20,-113.46,48.48557,-0.5,1
2.46173048019409,4.55799055099487,10,10,3.26293253898621,20,-122.314,52.99445,-0.5,1
1.88308572769165,3.21330428123474,10,9.21514701843262,4.30205011367798,20,-132.16,54.62164,-0.00575475580990314,1
1.51324856281281,2.74304175376892,10,9.16664791107178,4.62321662902832,20,-142.152,54.99365,0,1
1.82160365581512,3.69475555419922,10,7.4800910949707,4.16647434234619,20,-152.1471,54.84391,0,1
1.88535344600677,3.56537461280823,10,7.94961357116699,4.17821359634399,20,-162.1452,54.74051,0,1
1.86524212360382,3.5273015499115,10,7.98796653747559,4.19840574264526,20,-172.145,54.75577,0,1
1.84509980678558,3.48921155929565,10,8.02632141113281,4.2185640335083,20,-182.1449,54.77103,0,1
1.82497441768646,3.45116782188416,10,8.06461620330811,4.23874664306641,20,-192.1447,54.78629,0,1
2.40260434150696,3.75457048416138,10,10,3.92379975318909,20,-202.1267,54.44763,-0.5,1
2.80673575401306,4.9222149848938,10,7.2038140296936,3.12490749359131,20,-211.4349,50.97122,-0.450007081031799,1
4.28885412216187,7.99405241012573,10,2.67126512527466,1.45447778701782,20,-218.8067,44.30666,-0.367744207382202,1
3.59292030334473,5.24837875366211,10,10,1.90443015098572,20,-224.7574,36.27118,-0.439406752586365,0.953911602497101
2.78142046928406,4.06520986557007,10,10,3.24864935874939,19.59999,-228.4939,27.1024,-0.5,0
2.89631342887878,4.63770580291748,10,10,3.04555916786194,18.59997,-228.5085,17.59532,-0.091189444065094,0
1.16800153255463,1.67503082752228,4.82346534729004,10,5.82791376113892,17.87995,-226.7243,8.703074,-0.5,0.386995285749435
0.488300621509552,0.871841728687286,6.13954019546509,10,5.42882776260376,20,-221.9814,0.7048341,-0.5,1
1.16990542411804,2.29393768310547,10,10,4.10775566101074,18.17327,-214.1429,-4.999179,-0.0890484005212784,-1
1.92030465602875,3.38196682929993,8.95563411712646,10,3.88013529777527,16.12161,-206.4737,-8.247442,-0.297940760850906,0.307170003652573
0.798129022121429,1.23996555805206,8.36125087738037,10,5.82125234603882,18.79811,-198.2072,-10.29366,-0.5,1
1.91031050682068,4.56658220291138,10,6.503662109375,3.98918485641479,20,-188.3254,-9.707972,0.0882183015346527,1
1.66120648384094,2.9386682510376,10,9.20535087585449,4.51363182067871,20,-178.3386,-9.668592,0,1
1.83249056339264,4.18920564651489,10,6.79250288009644,4.07384634017944,20,-168.3515,-9.726389,-0.29936158657074,1
2.90144562721252,5.8257360458374,10,5.68991804122925,3.155925989151,20,-158.3949,-8.856994,0.193553984165192,1
3.10657930374146,5.99933290481567,10,5.51134204864502,2.95618796348572,20,-148.3972,-8.653422,0.086622878909111,1
3.205157995224,6.15602874755859,10,5.28306245803833,2.85836172103882,20,-138.3973,-8.570787,0,1
3.34602379798889,4.95904541015625,10,8.11259746551514,2.52281546592712,20,-128.3994,-8.41137,-0.0551961176097393,0.71640819311142
1.51614010334015,2.0416088104248,5.9929633140564,10,5.36604928970337,17.6536,-118.9056,-7.239619,-0.5,-1
0.830882787704468,1.47223019599915,8.32664012908936,10,4.96231269836426,15.27392,-111.8583,-3.537179,-0.5,0.0303269997239113
2.60205864906311,5.67408990859985,10,5.38173055648804,3.0783326625824,17.28664,-106.8833,2.548667,-0.425931483507156,1
3.09598278999329,4.4964861869812,10,10,3.07414746284485,20,-102.4965,11.04974,0,1
0.883913636207581,1.15699315071106,4.19659662246704,10,6.86768198013306,20,-98.57481,20.20928,-0.5,0.0387540832161903
0.380763560533524,0.753407895565033,7.46126508712769,10,5.43662071228027,19.55999,-98.86142,29.89177,-0.5,0.803565442562103
2.10737204551697,3.94641828536987,10,6.69080829620361,3.48284912109375,20,-103.6644,38.56081,-0.5,1
4.5653223991394,8.37667846679688,10,2.06903743743896,1.27407133579254,20,-111.3281,44.9232,0,0.126101613044739
4.81671810150146,7.19997835159302,10,0.962759554386139,0.314218431711197,19.55999,-119.826,49.8642,-0.0397950373589993,0.701099038124084
1.9149090051651,2.46858763694763,6.09033536911011,10,5.65336656570435,20,-128.705,54.32061,-0.5,1
0.951254069805145,2.01492643356323,10,8.66447639465332,4.93045902252197,20,-138.5722,55.48813,-0.5,1
0.718224227428436,1.25680315494537,10,10,5.52226448059082,20,-148.5529,55.59575,-0.418930470943451,1
3.15591311454773,10,10,4.50862264633179,3.09033894538879,20,-158.4409,54.3318,0.176394894719124,1
4.03922080993652,7.92017841339111,10,3.78024530410767,2.059809923172,20,-168.357,53.1768,0.412885695695877,1
2.74460768699646,4.87305116653442,10,6.83682489395142,3.34551095962524,20,-178.3154,54.00443,-0.300696909427643,1
3.92019844055176,8.11340236663818,10,3.9068295955658,2.22708249092102,20,-188.2874,53.34932,0.0697928294539452,1
3.54864072799683,6.06966924667358,10,6.04670715332031,2.49483132362366,20,-198.2848,53.43213,-0.0240113995969296,1
2.54132795333862,3.1951220035553,6.90874052047729,10,4.70931005477905,19.52295,-208.1919,52.57227,-0.314349621534348,-0.546205580234528
0.713960826396942,1.02485382556915,5.42505931854248,10,5.96546840667725,15.76742,-216.4321,49.5462,-0.5,-1
0.636518180370331,1.07296645641327,6.93987464904785,10,5.31281709671021,14.12361,-221.9223,44.7125,-0.374560087919235,0
1.79981911182404,4.15464496612549,10,7.13721179962158,3.69552731513977,15.4355,-225.5621,38.61276,-0.5,1
3.02312731742859,4.84857940673828,10,8.90492153167725,2.71468997001648,17.65692,-227.8822,30.39631,0,0.250809371471405
2.06375408172607,3.74847030639648,10,10,3.76355123519897,17.17691,-229.3606,21.862,-0.5,0.181942835450172
2.84433484077454,4.61898279190063,10,6.79785633087158,2.8711531162262,16.7769,-227.7682,13.59902,-0.5,0
3.16969037055969,5.33478927612305,10,5.18804264068604,2.33056163787842,16.29689,-223.7602,6.416395,-0.222893819212914,0.116845794022083
2.03842210769653,2.91074991226196,7.33989810943604,10,3.91123533248901,15.81689,-218.9712,-0.07294369,-0.443219423294067,0.069411888718605
1.73848819732666,3.33168435096741,10,10,3.57456851005554,16.72531,-212.9811,-5.179429,-0.5,1
2.18259215354919,3.28169512748718,8.35539150238037,10,4.50701761245728,20,-204.3234,-8.706958,-0.212267071008682,1
1.09774041175842,2.16056275367737,10,9.0233268737793,4.89717721939087,20,-194.4852,-10.15986,-0.5,1
1.95761609077454,3.88642764091492,10,7.39881420135498,4.0561671257019,20,-184.5094,-9.538684,0.182003408670425,1
2.07033181190491,3.99545741081238,10,7.41871738433838,3.97246599197388,20,-174.5099,-9.428009,0,1
2.2144250869751,4.27291917800903,10,7.1544337272644,3.8310821056366,20,-164.5105,-9.31991,0,1
2.35849833488464,4.55035495758057,10,6.89014959335327,3.68971872329712,20,-154.511,-9.211811,0,1
2.50258088111877,4.82780265808105,10,6.62587928771973,3.54835510253906,20,-144.5116,-9.103712,0,1
2.64666414260864,5.10525178909302,10,6.28885793685913,3.36809802055359,20,-134.5121,-8.995613,0,1
2.92482900619507,5.10394763946533,10,10,2.93207669258118,19.89482,-124.5813,-8.079756,-0.5,-0.24816058576107
2.88608741760254,4.58777952194214,10,7.17032527923584,2.81629800796509,16.66201,-116.0787,-4.662627,-0.5,-0.804388046264648
3.06794166564941,4.73931121826172,10,9.66337203979492,2.60908150672913,15.83238,-109.9397,0.4343461,0,0.627235770225525
2.08437561988831,3.23409461975098,9.10230541229248,10,4.08516693115234,17.66913,-104.0141,6.566539,-0.5,0.27094042301178
2.47369432449341,4.49957704544067,10,10,3.4977171421051,16.82911,-100.578,14.46243,-0.5,0
3.3822615146637,5.95029449462891,10,5.06703281402588,2.85389423370361,15.8291,-100.0784,22.5846,-0.268972367048264,0
2.76063060760498,4.2344388961792,10,10,3.19864082336426,15.0291,-101.019,30.20775,-0.5,0.270054012537003
2.88915014266968,4.33677864074707,10,8.25215435028076,2.85920882225037,14.7491,-103.7515,37.15493,-0.35833141207695,0
3.18742346763611,5.04676246643066,10,5.77042245864868,2.28412747383118,14.2691,-108.2696,42.8915,0,0
3.00025629997253,5.11629152297974,10,5.45870542526245,2.51155948638916,14.1491,-113.3893,47.74828,-0.5,0.166304126381874
3.17152094841003,4.63907098770142,10,10,2.59061574935913,13.6691,-119.4032,51.16034,-0.174990892410278,0.613334238529205
3.20808792114258,5.05296277999878,10,7.22825956344604,2.83920884132385,15.08097,-126.3916,53.39927,-0.5,0.246687725186348
4.31027841567993,9.27463150024414,10,3.26874303817749,1.92111921310425,14.68097,-133.8736,53.14282,0.156800717115402,0
4.21156692504883,7.92048406600952,10,3.52124071121216,1.83877444267273,13.72097,-140.9689,52.96634,0.163262695074081,0.0487826988101006
4.08406686782837,7.82156658172607,10,3.73523497581482,1.98889815807343,15.98649,-148.1742,53.09658,0,1
